tradeDate,ticker,iv30d,iv60d,iv90d
2025-08-11,CFG,26.68,27.41,27.54
2025-08-12,CFG,24.75,26.35,26.76
2025-08-13,CFG,25.07,26.51,26.83
2025-08-14,CFG,24.41,26.62,26.84
2025-08-15,CFG,24.41,26.92,27.04
2025-08-18,CFG,23.95,26.87,26.63
2025-08-19,CFG,24.17,27.14,26.9
2025-08-20,CFG,24.24,27.3,26.96
2025-08-21,CFG,25.52,27.88,27.46
2025-08-22,CFG,22.17,25.77,25.74
2025-08-25,CFG,24.4,26.52,26.14
2025-08-26,CFG,24.48,26.34,26.07
2025-08-27,CFG,24.49,26.48,26.15
2025-08-28,CFG,24.68,26.46,26.15
2025-08-29,CFG,25.09,26.86,26.38
2025-09-02,CFG,27.39,27.61,26.97
2025-09-03,CFG,27.25,27.9,27.38
2025-09-04,CFG,26.54,27.08,26.63
2025-09-05,CFG,26.37,26.81,26.51
2025-09-08,CFG,27.55,27.54,27.05
2025-09-09,CFG,28.54,27.97,27.31
2025-09-10,CFG,28.69,28.09,27.49
2025-09-11,CFG,27.29,26.87,26.44
2025-09-12,CFG,27.01,26.61,26.2
2025-09-15,CFG,28.5,27.63,26.87
2025-09-16,CFG,28.34,27.55,26.9
2025-09-17,CFG,28.28,27.56,26.98
2025-09-18,CFG,27.6,27.02,26.57
2025-09-19,CFG,27.87,27.17,26.34
2025-09-22,CFG,29.25,27.9,27.2
2025-09-23,CFG,29.57,28.04,27.36
2025-09-24,CFG,29.76,28.52,27.82
2025-09-25,CFG,30.13,27.95,27.71
2025-09-26,CFG,29.52,27.59,27.16
2025-09-29,CFG,28.37,28.19,27.39
2025-09-30,CFG,30.84,28.33,27.68
2025-10-01,CFG,31.48,28.6,27.75
2025-10-02,CFG,30.89,28.32,27.31
2025-10-03,CFG,31.32,28.14,27.28
2025-10-06,CFG,32.9,28.78,27.65
2025-10-07,CFG,32.68,28.43,27.6
2025-10-08,CFG,33.23,29.13,27.96
2025-10-09,CFG,34.46,29.47,28.16
2025-10-10,CFG,33.45,32.08,30.08
2025-10-13,CFG,38.48,31.75,30.07
2025-10-14,CFG,32.26,31.13,29.83
2025-10-15,CFG,29.53,28.82,28.04
2025-10-16,CFG,40.67,37.29,35.9
2025-10-17,CFG,32.59,31.76,30.75
2025-10-20,CFG,27.92,28.45,28
2025-10-21,CFG,28.6,28.19,27.7
2025-10-22,CFG,29.49,29.14,28.99
2025-10-23,CFG,29.28,28.07,28.37
2025-10-24,CFG,26.2,27.85,26.47
2025-10-27,CFG,28.34,28.66,27.99
2025-10-28,CFG,29.58,29.32,28.85
2025-10-29,CFG,30.29,29.86,29.53
2025-10-30,CFG,29.36,29.04,28.82
2025-10-31,CFG,29.33,29.12,29.09
2025-11-03,CFG,27.2,27.98,28.34
2025-11-04,CFG,30.02,28.95,28.64
2025-11-05,CFG,27.35,27.13,27.44
2025-11-06,CFG,28.28,28.38,28.76
2025-11-07,CFG,28.13,28.48,29.17
2025-11-10,CFG,27.32,26.58,27.12
2025-11-11,CFG,27.49,27.79,28.4
2025-11-12,CFG,28.08,27.17,27.93
2025-11-13,CFG,28.7,27.99,28.29
2025-11-14,CFG,27.97,27.9,28.42
2025-11-17,CFG,31.13,29.91,30.36
2025-11-18,CFG,30.29,29.65,30.52
2025-11-19,CFG,30.43,29.42,29.94
2025-11-20,CFG,29.94,29.98,30.27
2025-11-21,CFG,28.31,28.26,29.32
2025-11-24,CFG,27.71,26.99,28.07
2025-11-25,CFG,25.48,26.66,30.73
2025-11-26,CFG,25.25,25.89,27.8
2025-11-28,CFG,23.52,24.43,26.31
2025-12-01,CFG,25.98,25.93,27.71
